path	set	score	argmax
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_181__combined_heavy.png	filtered_fake	0.936193	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_181__eye_enlarging.png	filtered_fake	0.129562	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_181__face_reshaping.png	filtered_fake	0.155858	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__smoothing_light.png	filtered_fake	0.936731	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__smoothing_medium.png	filtered_fake	0.942347	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__smoothing_heavy.png	filtered_fake	0.946251	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__whitening_medium.png	filtered_fake	0.924797	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__combined_medium.png	filtered_fake	0.943726	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__combined_heavy.png	filtered_fake	0.945400	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__eye_enlarging.png	filtered_fake	0.939258	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_182__face_reshaping.png	filtered_fake	0.937857	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__smoothing_light.png	filtered_fake	0.934645	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__smoothing_medium.png	filtered_fake	0.947258	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__smoothing_heavy.png	filtered_fake	0.946904	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__whitening_medium.png	filtered_fake	0.905519	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__combined_medium.png	filtered_fake	0.949149	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__combined_heavy.png	filtered_fake	0.949601	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__eye_enlarging.png	filtered_fake	0.878081	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_183__face_reshaping.png	filtered_fake	0.835850	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__smoothing_light.png	filtered_fake	0.945279	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__smoothing_medium.png	filtered_fake	0.949807	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__smoothing_heavy.png	filtered_fake	0.950954	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__whitening_medium.png	filtered_fake	0.053635	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__combined_medium.png	filtered_fake	0.948911	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__combined_heavy.png	filtered_fake	0.948476	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__eye_enlarging.png	filtered_fake	0.049963	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_184__face_reshaping.png	filtered_fake	0.092097	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__smoothing_light.png	filtered_fake	0.936661	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__smoothing_medium.png	filtered_fake	0.949390	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__smoothing_heavy.png	filtered_fake	0.950953	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__whitening_medium.png	filtered_fake	0.042270	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__combined_medium.png	filtered_fake	0.949384	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__combined_heavy.png	filtered_fake	0.949700	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__eye_enlarging.png	filtered_fake	0.046688	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_185__face_reshaping.png	filtered_fake	0.054277	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__smoothing_light.png	filtered_fake	0.939088	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__smoothing_medium.png	filtered_fake	0.948496	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__smoothing_heavy.png	filtered_fake	0.944641	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__whitening_medium.png	filtered_fake	0.141864	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__combined_medium.png	filtered_fake	0.949032	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__combined_heavy.png	filtered_fake	0.947570	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__eye_enlarging.png	filtered_fake	0.513050	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_186__face_reshaping.png	filtered_fake	0.096931	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__smoothing_light.png	filtered_fake	0.889228	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__smoothing_medium.png	filtered_fake	0.952368	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__smoothing_heavy.png	filtered_fake	0.949955	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__whitening_medium.png	filtered_fake	0.605512	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__combined_medium.png	filtered_fake	0.947213	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__combined_heavy.png	filtered_fake	0.945821	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__eye_enlarging.png	filtered_fake	0.231170	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_187__face_reshaping.png	filtered_fake	0.320891	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__smoothing_light.png	filtered_fake	0.817579	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__smoothing_medium.png	filtered_fake	0.925581	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__smoothing_heavy.png	filtered_fake	0.911417	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__whitening_medium.png	filtered_fake	0.855458	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__combined_medium.png	filtered_fake	0.924551	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__combined_heavy.png	filtered_fake	0.937053	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__eye_enlarging.png	filtered_fake	0.285877	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_188__face_reshaping.png	filtered_fake	0.803991	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__smoothing_light.png	filtered_fake	0.901797	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__smoothing_medium.png	filtered_fake	0.961953	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__smoothing_heavy.png	filtered_fake	0.970274	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__whitening_medium.png	filtered_fake	0.946761	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__combined_medium.png	filtered_fake	0.959643	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__combined_heavy.png	filtered_fake	0.967442	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__eye_enlarging.png	filtered_fake	0.951742	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_189__face_reshaping.png	filtered_fake	0.831456	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__smoothing_light.png	filtered_fake	0.939571	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__smoothing_medium.png	filtered_fake	0.947204	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__smoothing_heavy.png	filtered_fake	0.949095	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__whitening_medium.png	filtered_fake	0.893729	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__combined_medium.png	filtered_fake	0.948442	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__combined_heavy.png	filtered_fake	0.948125	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__eye_enlarging.png	filtered_fake	0.873024	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_190__face_reshaping.png	filtered_fake	0.816731	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__smoothing_light.png	filtered_fake	0.914946	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__smoothing_medium.png	filtered_fake	0.948264	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__smoothing_heavy.png	filtered_fake	0.952911	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__whitening_medium.png	filtered_fake	0.045855	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__combined_medium.png	filtered_fake	0.949618	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__combined_heavy.png	filtered_fake	0.953868	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__eye_enlarging.png	filtered_fake	0.087234	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_191__face_reshaping.png	filtered_fake	0.054818	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__smoothing_light.png	filtered_fake	0.940515	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__smoothing_medium.png	filtered_fake	0.945687	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__smoothing_heavy.png	filtered_fake	0.941733	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__whitening_medium.png	filtered_fake	0.953889	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__combined_medium.png	filtered_fake	0.944517	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__combined_heavy.png	filtered_fake	0.946256	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__eye_enlarging.png	filtered_fake	0.940327	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_19192__face_reshaping.png	filtered_fake	0.940250	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__smoothing_light.png	filtered_fake	0.947462	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__smoothing_medium.png	filtered_fake	0.946968	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__smoothing_heavy.png	filtered_fake	0.934553	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__whitening_medium.png	filtered_fake	0.925748	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__combined_medium.png	filtered_fake	0.943057	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__combined_heavy.png	filtered_fake	0.933982	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__eye_enlarging.png	filtered_fake	0.727437	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_192__face_reshaping.png	filtered_fake	0.779136	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__smoothing_light.png	filtered_fake	0.939384	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__smoothing_medium.png	filtered_fake	0.941331	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__smoothing_heavy.png	filtered_fake	0.937795	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__whitening_medium.png	filtered_fake	0.850157	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__combined_medium.png	filtered_fake	0.947509	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__combined_heavy.png	filtered_fake	0.947902	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__eye_enlarging.png	filtered_fake	0.939151	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_193__face_reshaping.png	filtered_fake	0.918095	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__smoothing_light.png	filtered_fake	0.926102	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__smoothing_medium.png	filtered_fake	0.946921	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__smoothing_heavy.png	filtered_fake	0.943606	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__whitening_medium.png	filtered_fake	0.043610	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__combined_medium.png	filtered_fake	0.947722	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__combined_heavy.png	filtered_fake	0.951383	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__eye_enlarging.png	filtered_fake	0.041606	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_194__face_reshaping.png	filtered_fake	0.067048	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__smoothing_light.png	filtered_fake	0.924453	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__smoothing_medium.png	filtered_fake	0.942736	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__smoothing_heavy.png	filtered_fake	0.946081	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__whitening_medium.png	filtered_fake	0.050688	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__combined_medium.png	filtered_fake	0.951461	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__combined_heavy.png	filtered_fake	0.951389	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__eye_enlarging.png	filtered_fake	0.831154	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_195__face_reshaping.png	filtered_fake	0.064514	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__smoothing_light.png	filtered_fake	0.935831	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__smoothing_medium.png	filtered_fake	0.941271	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__smoothing_heavy.png	filtered_fake	0.929490	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__whitening_medium.png	filtered_fake	0.060473	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__combined_medium.png	filtered_fake	0.942354	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__combined_heavy.png	filtered_fake	0.924099	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__eye_enlarging.png	filtered_fake	0.046533	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_196__face_reshaping.png	filtered_fake	0.075583	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__smoothing_light.png	filtered_fake	0.931366	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__smoothing_medium.png	filtered_fake	0.947045	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__smoothing_heavy.png	filtered_fake	0.940798	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__whitening_medium.png	filtered_fake	0.942739	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__combined_medium.png	filtered_fake	0.947516	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__combined_heavy.png	filtered_fake	0.944883	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__eye_enlarging.png	filtered_fake	0.934975	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_197__face_reshaping.png	filtered_fake	0.764355	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__smoothing_light.png	filtered_fake	0.885450	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__smoothing_medium.png	filtered_fake	0.941418	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__smoothing_heavy.png	filtered_fake	0.942663	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__whitening_medium.png	filtered_fake	0.047270	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__combined_medium.png	filtered_fake	0.949143	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__combined_heavy.png	filtered_fake	0.948260	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__eye_enlarging.png	filtered_fake	0.050340	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_198__face_reshaping.png	filtered_fake	0.052421	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__smoothing_light.png	filtered_fake	0.861896	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__smoothing_medium.png	filtered_fake	0.939398	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__smoothing_heavy.png	filtered_fake	0.928211	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__whitening_medium.png	filtered_fake	0.189684	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__combined_medium.png	filtered_fake	0.948807	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__combined_heavy.png	filtered_fake	0.950975	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__eye_enlarging.png	filtered_fake	0.078246	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_199__face_reshaping.png	filtered_fake	0.086046	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__smoothing_light.png	filtered_fake	0.937944	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__smoothing_medium.png	filtered_fake	0.947333	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__smoothing_heavy.png	filtered_fake	0.945009	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__whitening_medium.png	filtered_fake	0.831398	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__combined_medium.png	filtered_fake	0.950068	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__combined_heavy.png	filtered_fake	0.946635	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__eye_enlarging.png	filtered_fake	0.845153	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_200__face_reshaping.png	filtered_fake	0.622960	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__smoothing_light.png	filtered_fake	0.898956	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__smoothing_medium.png	filtered_fake	0.945447	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__smoothing_heavy.png	filtered_fake	0.930795	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__whitening_medium.png	filtered_fake	0.632425	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__combined_medium.png	filtered_fake	0.939677	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__combined_heavy.png	filtered_fake	0.941877	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__eye_enlarging.png	filtered_fake	0.312772	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_201__face_reshaping.png	filtered_fake	0.786976	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__smoothing_light.png	filtered_fake	0.944175	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__smoothing_medium.png	filtered_fake	0.942463	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__smoothing_heavy.png	filtered_fake	0.947429	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__whitening_medium.png	filtered_fake	0.953460	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__combined_medium.png	filtered_fake	0.944267	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__combined_heavy.png	filtered_fake	0.948847	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__eye_enlarging.png	filtered_fake	0.954496	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_202__face_reshaping.png	filtered_fake	0.955025	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__smoothing_light.png	filtered_fake	0.944212	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__smoothing_medium.png	filtered_fake	0.945256	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__smoothing_heavy.png	filtered_fake	0.946892	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__whitening_medium.png	filtered_fake	0.908533	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__combined_medium.png	filtered_fake	0.946446	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__combined_heavy.png	filtered_fake	0.949089	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__eye_enlarging.png	filtered_fake	0.867152	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_203__face_reshaping.png	filtered_fake	0.901650	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_204__smoothing_light.png	filtered_fake	0.947279	1
