path	set	score	argmax
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__smoothing_light.png	filtered_fake	0.943322	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__smoothing_medium.png	filtered_fake	0.945926	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__smoothing_heavy.png	filtered_fake	0.946150	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__whitening_medium.png	filtered_fake	0.904444	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__combined_medium.png	filtered_fake	0.947626	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__combined_heavy.png	filtered_fake	0.948871	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__eye_enlarging.png	filtered_fake	0.930090	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_232__face_reshaping.png	filtered_fake	0.324846	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__smoothing_light.png	filtered_fake	0.936071	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__smoothing_medium.png	filtered_fake	0.941124	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__smoothing_heavy.png	filtered_fake	0.931660	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__whitening_medium.png	filtered_fake	0.056150	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__combined_medium.png	filtered_fake	0.948885	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__combined_heavy.png	filtered_fake	0.941090	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__eye_enlarging.png	filtered_fake	0.081834	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_233__face_reshaping.png	filtered_fake	0.085044	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__smoothing_light.png	filtered_fake	0.825928	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__smoothing_medium.png	filtered_fake	0.908284	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__smoothing_heavy.png	filtered_fake	0.898402	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__whitening_medium.png	filtered_fake	0.177036	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__combined_medium.png	filtered_fake	0.930233	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__combined_heavy.png	filtered_fake	0.911477	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__eye_enlarging.png	filtered_fake	0.517519	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_234__face_reshaping.png	filtered_fake	0.915370	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__smoothing_light.png	filtered_fake	0.866159	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__smoothing_medium.png	filtered_fake	0.933898	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__smoothing_heavy.png	filtered_fake	0.929179	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__whitening_medium.png	filtered_fake	0.128775	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__combined_medium.png	filtered_fake	0.920770	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__combined_heavy.png	filtered_fake	0.843145	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__eye_enlarging.png	filtered_fake	0.359580	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_235__face_reshaping.png	filtered_fake	0.343077	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__smoothing_light.png	filtered_fake	0.844466	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__smoothing_medium.png	filtered_fake	0.908421	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__smoothing_heavy.png	filtered_fake	0.860942	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__whitening_medium.png	filtered_fake	0.051417	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__combined_medium.png	filtered_fake	0.881127	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__combined_heavy.png	filtered_fake	0.857216	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__eye_enlarging.png	filtered_fake	0.079660	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_236__face_reshaping.png	filtered_fake	0.148804	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__smoothing_light.png	filtered_fake	0.918579	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__smoothing_medium.png	filtered_fake	0.943753	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__smoothing_heavy.png	filtered_fake	0.927381	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__whitening_medium.png	filtered_fake	0.053414	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__combined_medium.png	filtered_fake	0.944462	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__combined_heavy.png	filtered_fake	0.925093	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__eye_enlarging.png	filtered_fake	0.116972	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_237__face_reshaping.png	filtered_fake	0.573879	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__smoothing_light.png	filtered_fake	0.939335	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__smoothing_medium.png	filtered_fake	0.943566	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__smoothing_heavy.png	filtered_fake	0.944549	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__whitening_medium.png	filtered_fake	0.945864	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__combined_medium.png	filtered_fake	0.948189	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__combined_heavy.png	filtered_fake	0.947849	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__eye_enlarging.png	filtered_fake	0.948731	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_238__face_reshaping.png	filtered_fake	0.942098	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__smoothing_light.png	filtered_fake	0.905117	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__smoothing_medium.png	filtered_fake	0.935500	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__smoothing_heavy.png	filtered_fake	0.921878	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__whitening_medium.png	filtered_fake	0.929147	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__combined_medium.png	filtered_fake	0.930473	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__combined_heavy.png	filtered_fake	0.923744	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__eye_enlarging.png	filtered_fake	0.920540	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_239__face_reshaping.png	filtered_fake	0.941518	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__smoothing_light.png	filtered_fake	0.856467	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__smoothing_medium.png	filtered_fake	0.948217	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__smoothing_heavy.png	filtered_fake	0.940171	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__whitening_medium.png	filtered_fake	0.049879	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__combined_medium.png	filtered_fake	0.947618	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__combined_heavy.png	filtered_fake	0.944195	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__eye_enlarging.png	filtered_fake	0.098305	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_240__face_reshaping.png	filtered_fake	0.112359	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__smoothing_light.png	filtered_fake	0.933077	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__smoothing_medium.png	filtered_fake	0.950048	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__smoothing_heavy.png	filtered_fake	0.938287	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__whitening_medium.png	filtered_fake	0.913102	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__combined_medium.png	filtered_fake	0.941363	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__combined_heavy.png	filtered_fake	0.942157	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__eye_enlarging.png	filtered_fake	0.905893	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_241__face_reshaping.png	filtered_fake	0.933887	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__smoothing_light.png	filtered_fake	0.933274	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__smoothing_medium.png	filtered_fake	0.939606	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__smoothing_heavy.png	filtered_fake	0.942537	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__whitening_medium.png	filtered_fake	0.168572	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__combined_medium.png	filtered_fake	0.935904	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__combined_heavy.png	filtered_fake	0.938981	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__eye_enlarging.png	filtered_fake	0.318368	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_242__face_reshaping.png	filtered_fake	0.415661	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__smoothing_light.png	filtered_fake	0.943024	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__smoothing_medium.png	filtered_fake	0.937222	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__smoothing_heavy.png	filtered_fake	0.945587	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__whitening_medium.png	filtered_fake	0.950746	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__combined_medium.png	filtered_fake	0.938035	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__combined_heavy.png	filtered_fake	0.936253	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__eye_enlarging.png	filtered_fake	0.942960	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_243__face_reshaping.png	filtered_fake	0.936195	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__smoothing_light.png	filtered_fake	0.942538	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__smoothing_medium.png	filtered_fake	0.947268	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__smoothing_heavy.png	filtered_fake	0.946758	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__whitening_medium.png	filtered_fake	0.949384	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__combined_medium.png	filtered_fake	0.948680	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__combined_heavy.png	filtered_fake	0.945528	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__eye_enlarging.png	filtered_fake	0.952044	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_244__face_reshaping.png	filtered_fake	0.950589	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__smoothing_light.png	filtered_fake	0.896375	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__smoothing_medium.png	filtered_fake	0.939588	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__smoothing_heavy.png	filtered_fake	0.937025	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__whitening_medium.png	filtered_fake	0.205477	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__combined_medium.png	filtered_fake	0.934493	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__combined_heavy.png	filtered_fake	0.938338	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__eye_enlarging.png	filtered_fake	0.430098	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_245__face_reshaping.png	filtered_fake	0.823089	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__smoothing_light.png	filtered_fake	0.921247	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__smoothing_medium.png	filtered_fake	0.943244	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__smoothing_heavy.png	filtered_fake	0.946621	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__whitening_medium.png	filtered_fake	0.881838	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__combined_medium.png	filtered_fake	0.948068	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__combined_heavy.png	filtered_fake	0.939082	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__eye_enlarging.png	filtered_fake	0.918476	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_246__face_reshaping.png	filtered_fake	0.855243	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__smoothing_light.png	filtered_fake	0.899379	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__smoothing_medium.png	filtered_fake	0.854945	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__smoothing_heavy.png	filtered_fake	0.792400	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__whitening_medium.png	filtered_fake	0.085730	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__combined_medium.png	filtered_fake	0.883614	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__combined_heavy.png	filtered_fake	0.685336	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__eye_enlarging.png	filtered_fake	0.774175	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_247__face_reshaping.png	filtered_fake	0.732625	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__smoothing_light.png	filtered_fake	0.846975	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__smoothing_medium.png	filtered_fake	0.795940	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__smoothing_heavy.png	filtered_fake	0.708754	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__whitening_medium.png	filtered_fake	0.043159	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__combined_medium.png	filtered_fake	0.755763	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__combined_heavy.png	filtered_fake	0.704137	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__eye_enlarging.png	filtered_fake	0.055642	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_248__face_reshaping.png	filtered_fake	0.065318	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__smoothing_light.png	filtered_fake	0.877662	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__smoothing_medium.png	filtered_fake	0.921848	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__smoothing_heavy.png	filtered_fake	0.911675	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__whitening_medium.png	filtered_fake	0.197570	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__combined_medium.png	filtered_fake	0.926055	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__combined_heavy.png	filtered_fake	0.923566	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__eye_enlarging.png	filtered_fake	0.059447	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_249__face_reshaping.png	filtered_fake	0.056118	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__smoothing_light.png	filtered_fake	0.944495	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__smoothing_medium.png	filtered_fake	0.945261	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__smoothing_heavy.png	filtered_fake	0.937403	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__whitening_medium.png	filtered_fake	0.613244	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__combined_medium.png	filtered_fake	0.945522	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__combined_heavy.png	filtered_fake	0.944553	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__eye_enlarging.png	filtered_fake	0.865514	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_250__face_reshaping.png	filtered_fake	0.826537	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__smoothing_light.png	filtered_fake	0.924843	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__smoothing_medium.png	filtered_fake	0.949144	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__smoothing_heavy.png	filtered_fake	0.948167	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__whitening_medium.png	filtered_fake	0.394051	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__combined_medium.png	filtered_fake	0.942166	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__combined_heavy.png	filtered_fake	0.945152	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__eye_enlarging.png	filtered_fake	0.141994	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_251__face_reshaping.png	filtered_fake	0.058215	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__smoothing_light.png	filtered_fake	0.910855	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__smoothing_medium.png	filtered_fake	0.924309	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__smoothing_heavy.png	filtered_fake	0.824273	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__whitening_medium.png	filtered_fake	0.287802	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__combined_medium.png	filtered_fake	0.928309	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__combined_heavy.png	filtered_fake	0.843317	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__eye_enlarging.png	filtered_fake	0.465814	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_252__face_reshaping.png	filtered_fake	0.635823	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__smoothing_light.png	filtered_fake	0.905584	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__smoothing_medium.png	filtered_fake	0.933524	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__smoothing_heavy.png	filtered_fake	0.859874	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__whitening_medium.png	filtered_fake	0.624600	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__combined_medium.png	filtered_fake	0.925066	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__combined_heavy.png	filtered_fake	0.895022	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__eye_enlarging.png	filtered_fake	0.622546	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_253__face_reshaping.png	filtered_fake	0.276701	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__smoothing_light.png	filtered_fake	0.945732	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__smoothing_medium.png	filtered_fake	0.944962	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__smoothing_heavy.png	filtered_fake	0.942420	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__whitening_medium.png	filtered_fake	0.949198	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__combined_medium.png	filtered_fake	0.944326	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__combined_heavy.png	filtered_fake	0.939152	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__eye_enlarging.png	filtered_fake	0.950043	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_254__face_reshaping.png	filtered_fake	0.942997	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_255__smoothing_light.png	filtered_fake	0.931753	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_255__smoothing_medium.png	filtered_fake	0.949196	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_255__smoothing_heavy.png	filtered_fake	0.950298	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_255__whitening_medium.png	filtered_fake	0.918725	1
