path	label	source
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00103\Celeb-real_id27_0003_136.png	0	DF40-pixart
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68697.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Juan_Carlos_Ferrero_0028_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_26051_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_light_fake_6288_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Jeffrey_Scott_Postell_0001.jpg	1	
C:\My_Project\AIGC\v89d_proxy_unseen_pool\face_reshaping_medium_sd21_YouTube-real_00224_013.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\test_set_true\lfw_filter_train\smoothing_Dominique_de_Villepin_0012.jpg	1	LFW-filter
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_heavy_SiT_10788.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\61000\1_61787.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_light_000329_fake_26535_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Colin_Powell_0222.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Angela_Bassett_0001.jpg	1	
C:\My_Project\AIGC\filter_data\eye_enlarging\real_49619_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\test_set_true\lfw_filter_train\face_reshaping_Jake_Gyllenhaal_0002.jpg	1	LFW-filter
C:\My_Project\AIGC\filter_data\smoothing\real_6153_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_George_W_Bush_0208_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Paul_Patton_0002_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id4_0003\YouTube-real_00135_261.png	0	DF40-sd2.1
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\014953_fake_28136_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_16968_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Peter_Arnett_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Diana_Munz_0001.jpg	1	
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_medium_fake_45423_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68116.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_23625_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Paulo_Cesar_Pinheiro_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Michael_Bloomberg_0005.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Joschka_Fischer_0008_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\DiT\ff\379\13686.png	0	DF40-DiT
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id23_0008\Celeb-real_id23_0009_294.png	0	DF40-ddim
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_David_Nalbandian_0005_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Luiz_Inacio_Lula_da_Silva_0039.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Rob_Schneider_0001.jpg	1	
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_heavy_pixart_083_263.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id5_0007\YouTube-real_00067_152.png	0	DF40-ddim
C:\My_Project\AIGC\AIGuard\fake\2\fake_26128_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_16209_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\63790.png	1	FFHQ_four
C:\My_Project\AIGC\filter_data\smoothing\real_16454_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_medium_DiT_12249.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_18535_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Sharess_Harrell_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Peter_Chan_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Osrat_Iosef_0001.jpg	1	
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id6_0004\5862.png	0	DF40-SiT
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\65000\65621.png	1	FFHQ_megvii
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\62989.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_light_sd21_764_059.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Jeb_Bush_0004_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\eye_enlarging\real_764_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\face_reshaping\real_15623_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\65000\65065.png	1	FFHQ_megvii
C:\My_Project\AIGC\AIGuard\fake\0\fake_8697_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_13994_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Ariel_Sharon_0014_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Eladio_Larez_0001.jpg	1	
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00211\11868.png	0	DF40-SiT
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_medium_fake_19960_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\AIGuard\fake\2\fake_24020_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00243\Celeb-real_id20_0006_042.png	0	DF40-pixart
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Tim_Robbins_0005_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Ann_Veneman_0011_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\eye_enlarging\real_7239_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\eye_enlarging\real_36916_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_heavy_sd21_009_075.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\whitening\real_38556_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Rick_Perry_0005.jpg	1	
C:\My_Project\AIGC\AIGuard\fake\3\fake_37068_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\010813_fake_19712_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\eye_enlarging\real_4032_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_David_Wells_0003_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Angelina_Jolie_0015.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\000446_fake_4594_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Abdel_Madi_Shabneh_0001_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_David_Brown_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Irina_Framtsova_0001.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\019499_fake_46495_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\63723.png	1	FFHQ_four
C:\My_Project\AIGC\filter_data\whitening\real_37770_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Ariel_Sharon_0003_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Patricia_Phillips_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Magda_Kertasz_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Arnaud_Lagardere_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00238\Celeb-real_id29_0003_320.png	0	DF40-sd2.1
C:\My_Project\AIGC\v89d_candidate_pool\whitening_light_fake_35143_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Gabriel_Jorge_Ferreia_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Agnelo_Queiroz_0001_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\eye_enlarging\real_15474_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\4\fake_46791_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\014640_fake_27754_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\016163_fake_34475_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\4\fake_47365_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_heavy_DiT_11625.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id25_0009\5920.png	0	DF40-SiT
C:\My_Project\AIGC\AIGuard\fake\0\fake_8238_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Rafeeuddin_Ahmed_0001_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\filter_data\face_reshaping\real_14542_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id0_0007\YouTube-real_00236_406.png	0	DF40-pixart
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_18848_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_19288_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00133\Celeb-real_id21_0009_215.png	0	DF40-pixart
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_37189_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\DiT\cdf\Fake_from_Celeb-real\id17_0009\470.png	0	DF40-DiT
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_John_Mayer_0001_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\filter_data\smoothing\real_16538_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Mahathir_Mohamad_0011.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_14700_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_5559_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\1_62011.png	1	FFHQ_megvii
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id46_0008\Celeb-real_id32_0002_190.png	0	DF40-pixart
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_8873_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\1_62953.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_heavy_ddim_Celeb-real_id33_0009_234.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_heavy_018844_fake_44818_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_light_018055_fake_39286_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_885_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_5295_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Abel_Pacheco_0003.jpg	1	
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id61_0002\11981.png	0	DF40-SiT
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\006107_fake_14171_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Rene_Antonio_Leon_Rodriguez_0001.jpg	1	
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\60000\1_60972.png	1	FFHQ_megvii
C:\My_Project\AIGC\DiT\cdf\Fake_from_Youtube-real\00297\24219.png	0	DF40-DiT
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id26_0000\YouTube-real_00057_075.png	0	DF40-ddim
C:\My_Project\AIGC\DiT\cdf\Fake_from_Youtube-real\00197\7561.png	0	DF40-DiT
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Roh_Moo-hyun_0019.jpg	1	
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00134\YouTube-real_00043_136.png	0	DF40-ddim
C:\My_Project\AIGC\AIGuard\fake\3\fake_35809_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\67000\67090.png	1	FFHQ_four
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_medium_DiT_8538.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_26117_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_medium_sd21_YouTube-real_00015_056.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\whitening\real_43450_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00206\21979.png	0	DF40-SiT
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id38_0006\Celeb-real_id52_0004_297.png	0	DF40-pixart
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\65000\1_65901.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_heavy_ddim_Celeb-real_id23_0006_181.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\smoothing\real_19460_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\64000\1_64598.png	1	FFHQ_megvii
C:\My_Project\AIGC\sd2.1\ff\415\701_164.png	0	DF40-sd2.1
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\65000\65897.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_4605_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\2\fake_24069_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id8_0003\1238.png	0	DF40-SiT
C:\My_Project\AIGC\AIGuard\fake\2\fake_26937_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\66000\66636.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Ariel_Sharon_0069.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\002514_fake_6710_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_36754_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Wycliffe_Grousbeck_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\DiT\ff\924\3965.png	0	DF40-DiT
C:\My_Project\AIGC\v89d_proxy_unseen_pool\face_reshaping_medium_sd21_Celeb-real_id10_0000_238.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_light_020243_fake_48306_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_George_W_Bush_0093_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\AIGuard\fake\0\fake_9811_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\DiT\ff\367\5873.png	0	DF40-DiT
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Doug_Collins_0001.jpg	1	
C:\My_Project\AIGC\AIGuard\fake\2\fake_25941_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Toshihiko_Fukui_0002.jpg	1	
C:\My_Project\AIGC\filter_data\eye_enlarging\real_27133_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Arnoldo_Aleman_0005.jpg	1	
C:\My_Project\AIGC\filter_data\face_reshaping\real_29698_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\008710_fake_17229_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\018942_fake_45050_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\66000\1_66049.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\012283_fake_24963_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Sean_Astin_0001.jpg	1	
C:\My_Project\AIGC\sd2.1\ff\499\474_295.png	0	DF40-sd2.1
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\002134_fake_6304_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_7875_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Michael_Schumacher_0008_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\000306_fake_4453_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Doug_Collins_0002.jpg	1	
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_medium_SiT_3555.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Cindy_Taylor_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\AIGuard\fake\4\fake_45715_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\face_reshaping\real_39072_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\eye_enlarging\real_15642_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_24481_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\smoothing\real_38682_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Justin_Timberlake_0006_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\60000\1_60906.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_36495_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_George_W_Bush_0490.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Conan_OBrien_0004.jpg	1	
C:\My_Project\AIGC\DiT\ff\669\1873.png	0	DF40-DiT
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_light_fake_33174_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_16283_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_15266_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_candidate_pool\whitening_heavy_014023_fake_26992_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Colin_Powell_0213.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Alex_Gonzalez_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\66000\1_66164.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\smoothing\real_8392_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00182\15706.png	0	DF40-SiT
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\63955.png	1	FFHQ_four
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_heavy_fake_37209_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Ana_Claudia_Talancon_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Roy_Moore_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Jamie_Dimon_0001.jpg	1	
C:\My_Project\AIGC\filter_data\smoothing\real_49578_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\whitening\real_26217_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\whitening\real_19531_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\0\fake_6252_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\face_reshaping\real_47561_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\0\fake_638_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\v89d_proxy_unseen_pool\face_reshaping_light_ddim_Celeb-real_id48_0000_032.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\62725.png	1	FFHQ_megvii
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\63511.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\smoothing\real_49679_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\1\fake_17805_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Michael_Linscott_0001.jpg	1	
C:\My_Project\AIGC\AIGuard\fake\1\fake_15293_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_heavy_fake_33088_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_medium_DiT_5132.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\019467_fake_46396_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\test_set_true\lfw_filter_train\face_reshaping_Craig_David_0001.jpg	1	LFW-filter
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Dario_Franchitti_0001.jpg	1	
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_light_SiT_11946.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\004863_fake_9191_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_light_SiT_18896.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id36_0007\22495.png	0	DF40-SiT
C:\My_Project\AIGC\filter_data\eye_enlarging\real_39829_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\eye_enlarging\real_9098_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\013141_fake_25972_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_light_ddim_Celeb-real_id39_0007_107.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\eye_enlarging\real_44962_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Jason_Kidd_0002.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Franck_Cerutti_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Gian_Marco_0002_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\AIGuard\fake\1\fake_15841_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\MidJourney\fake\13592447708_Single_person_Caucasian_n_looking_at_camera_facing__980f249b-52cc-40b8-ad80-5cdec98ff0a8.png	0	MidJourney
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\61000\61306.png	1	FFHQ_four
